-7.511369941595496397e-03	1.490069482057908810e-02	-3.214514740854987340e-02	-4.020610144012614316e-03	2.486149917968532089e-02	-1.589592480784287817e-02	-5.877916185550680767e-02	1.198715796857901432e-03	-3.226521198791659772e-02	3.192696250651213402e-02	-2.359404550263458078e-02	-2.426943915420352177e-02	-4.944096856795941741e-02	1.858115371848715822e-02	5.174051851477999564e-02	-9.369877262337823753e-02	-3.743288656379908930e-02	2.592831988548244433e-04	-5.015490073751049938e-02	1.665539189972146603e-02	-2.762579261773820752e-02	-7.307478770689573855e-02	-2.412052763821119841e-02	-4.634219607769454047e-02	-1.170356595273769063e-01	2.123137859400511026e-03	-6.362197879202514950e-02	4.941368028533156542e-02	7.393327716966029139e-02	-3.748136748284064488e-03
2.202421967907637612e-02	-2.831950671175288356e-02	-8.298338942487272843e-03	1.541417611837061358e-02	-5.535682436859114090e-03	2.149732997570240681e-02	-9.038223923467404719e-03	-1.350587280968648489e-02	2.555913879344974375e-03	4.602132013203927632e-03	1.847974817925177038e-02	2.317455878770253649e-02	-2.012012887374270940e-03	1.081513641017032949e-02	-4.981086518636705651e-03	2.419377987717841010e-03	-2.690542113547600769e-02	-3.082339194908048641e-02	2.978622915778200708e-02	-2.057935373299641865e-02	1.019939108958200710e-02	4.813508189766261061e-03	2.516463861160048859e-02	-1.254976584099274685e-02	6.684168617527646954e-03	-2.145722288704133077e-02	-5.175265727990104037e-03	-2.477169522848673977e-02	2.669724971188566082e-02	-2.844296361533690809e-02
2.612362895872020335e-02	-2.489513014505743277e-02	7.541764981404963653e-03	3.886510853226429751e-03	2.280784189449694323e-03	1.568349797758564201e-02	-5.606615577538573945e-03	6.114588932396767228e-04	2.454962367583502295e-02	6.442661901672672858e-03	2.263019779992327465e-02	1.081894287639136552e-02	-2.496503685479551163e-02	-1.722696387863336884e-02	1.596007247667949325e-02	4.238918488967053852e-03	-3.383421620095429516e-02	1.795738418256646526e-02	5.772638363672626160e-04	-1.715450351541700919e-02	1.967130140333942651e-02	-4.876900353731562147e-04	-4.220019306170876006e-02	-8.873921257622170017e-03	-9.547406154233150158e-03	-3.664273508810523411e-02	-2.948940284668912643e-02	-1.785687270795959652e-02	1.310654533876338783e-02	8.049092963440834803e-03
-1.366203854753092820e-02	1.540053968320892648e-02	-2.059115275891420724e-02	2.894755137664319425e-02	-3.896736145820119124e-02	2.154488718765370375e-02	1.868940900787562434e-02	-8.430921586155784575e-03	-2.113740197350169603e-02	2.385764500981084682e-02	-2.966757776925751586e-02	-3.076342729418399952e-02	-6.047511690192800687e-03	2.768795548017611435e-02	3.092766786341806604e-03	5.012637585571312268e-04	-1.510412155564129326e-02	-2.955233497547447505e-03	3.410694353435500190e-03	-3.384731059228608674e-02	4.595305783242582126e-02	-1.997331384780922856e-02	4.046175420101991160e-02	3.464081862503828879e-02	3.363134549875599483e-02	-2.951013267104544632e-02	-3.247144792325480644e-02	1.304308792975740136e-02	4.787662263711204430e-02	-4.007869594391433483e-03
2.152054616130117184e-02	3.162029498915940734e-02	2.481101571441367629e-02	-2.431979073307040731e-02	7.729766230349168453e-03	-1.286413937187491988e-02	1.282615411304556877e-02	-7.829602186655090432e-03	4.088550163581136654e-02	-2.948624190616161694e-03	6.404241823690528732e-03	-1.397704021410575530e-02	-5.698115065406091258e-03	9.549078124373415119e-03	-3.070830950601277035e-03	-2.349371452601661803e-02	1.664598515983913007e-02	-1.298799846919496820e-02	4.070932004386055951e-03	-2.210927404760206980e-02	3.078541570699567381e-02	-3.974672029209255948e-03	2.466497925129137320e-02	3.051834596493177565e-03	2.147291624922210984e-02	7.270686376064402004e-03	1.427978918358817351e-02	6.337029941282755832e-03	-1.546541966623575688e-04	-1.417146850046592868e-02
3.302042544540115254e-02	3.312713895931938823e-02	3.046346850464005593e-02	-1.218808207061360116e-02	2.021956449161634722e-02	1.029743801344554580e-03	-2.320351566647671504e-03	5.021389956716516140e-03	2.321434776156623345e-02	-8.667307564153072311e-03	1.182132768697173077e-02	8.157826008584805142e-04	5.314886877693927522e-03	-6.904390020269224500e-03	1.789256335503676409e-02	-1.165820078898113267e-02	5.487610919002463075e-03	-2.282661471064393113e-02	9.090773691250549765e-03	-1.689365633996835203e-02	2.287390140857084239e-02	-5.758666296511194028e-04	-1.969750774067441715e-02	4.790334149378101293e-03	2.124558889412444043e-02	-3.896749044249975258e-02	-3.561092674232928246e-02	4.381374912620572375e-03	1.288367653499070120e-02	-1.606130892569767113e-02
2.817618079067399361e-03	2.672401344377959773e-02	3.619893354379552508e-03	5.524499889899549439e-03	-2.615852425251176394e-02	3.143909755241155925e-04	5.418422929649491064e-03	-4.036700205879120880e-03	3.604663254919635452e-03	-1.804115356713464555e-02	2.296247384691882040e-02	-3.443067216252925639e-02	-1.782758642602413554e-02	1.777807135952886707e-03	-1.588781128886286587e-02	2.474349783805507297e-02	2.671718845390183648e-03	2.251885350808807001e-02	-1.688342970638412668e-02	-8.609142378599192111e-03	8.455566692828656722e-03	8.624717010780423923e-03	-3.958029156406102367e-02	1.272641673316000747e-02	-1.512666613407531897e-02	2.212336767996494688e-02	2.205987369641978016e-02	5.604907426694192250e-03	-1.283978699590032982e-02	-9.921246267074673025e-03
-2.924576240287446102e-02	8.367669072226632115e-03	2.959124587554299093e-02	-3.851974616258874856e-02	5.920289036171063127e-03	-5.027117426302599341e-03	2.876465837735947204e-02	-1.053402826669669161e-02	1.352031951381033742e-02	-1.535322807591309006e-02	-2.297375549661186123e-02	1.106965335103895012e-02	3.835712706076152209e-03	-6.297682684184716453e-03	-1.005302556637372585e-02	-1.736057377294775855e-02	-1.673060712173794849e-03	-8.801892948846609319e-03	2.206872477173732125e-02	8.472238384936993730e-03	-1.648024737328258188e-02	1.467801539901113402e-02	-3.543341701749858075e-02	1.185825663981041923e-02	-1.026625254645545035e-02	1.593893294450317516e-03	1.453246871325375791e-02	-7.977929104276712188e-03	5.624998234349917053e-03	-2.122881516777902142e-02
-1.108517097102001969e-02	2.889555562667485335e-03	2.956218668374939115e-02	1.852160834763646319e-02	-1.459210524756757166e-02	-3.030270568554885996e-02	-6.576856827155625525e-04	2.504275515013782913e-02	-1.501078791872549785e-02	1.637320214783581640e-02	-4.043203403937926932e-03	1.808838117573966994e-02	2.025303762033454913e-02	3.131270406920794169e-03	1.709123343625574068e-03	1.764458500165775766e-03	2.253470501372533547e-02	-1.175595415087306132e-02	3.166059695515081873e-03	3.459128981617043408e-03	-8.601239439545840804e-03	-1.093659137546734023e-02	8.258941480588369993e-03	1.936115638760257593e-02	-5.953376986451923425e-03	5.654366374460576342e-03	6.051903985221827702e-03	9.818733945954343997e-03	-4.708022649114197147e-04	-1.063859390398685587e-02
1.808528908325776965e-02	3.726436544677867724e-02	3.304367646747589926e-02	-3.101467041875996707e-03	7.435383809359175436e-03	-9.757039460476553058e-03	-9.441028641279931681e-04	5.622631148387543902e-03	7.939087677908775176e-03	-1.041863780980406204e-02	1.059813606097860864e-02	-2.191307902856354326e-03	1.240620108978544292e-03	1.221741656072904830e-02	-7.803974414768744504e-03	-7.489225503094746814e-03	1.384715983856146283e-02	-1.655231676248437520e-02	5.549542171502710661e-03	-8.977123308717808309e-03	-2.507198572541568388e-03	-8.652662190936755539e-04	-1.385926288558069625e-02	2.618738930285574931e-02	-8.179156303766152783e-05	-1.796886042335494801e-02	-1.736866688189894412e-02	-5.309564382649778740e-04	-1.310901474690090137e-03	-9.570080648855828348e-03
9.546471462068039163e-03	7.409483382616005413e-04	2.283470911275640308e-02	1.333911704845182171e-02	-6.647365739336754710e-03	-1.526025638902316767e-03	1.139422216521501644e-03	1.377602573226945071e-02	1.011075946320179851e-02	3.108424254561888145e-02	-2.198992077047529775e-02	8.894678100538264826e-03	6.281406154040821560e-03	2.158864325190136730e-04	-2.955900673158714988e-04	1.610329955039630292e-02	5.857383996687115513e-03	-6.617152015588598397e-03	-1.537132457029019225e-02	9.597193083864669072e-03	1.115727948363269377e-02	-7.984987340829391433e-03	-2.142860126666737419e-02	1.990009191160110186e-02	-1.438476876490089873e-02	-2.023129227553780579e-02	-2.338287276964867017e-02	-1.790969633955109136e-02	-9.822913604209412494e-03	-2.043937485687222222e-02
2.050132428752262943e-03	1.150508447171472333e-02	-3.846037196473531955e-02	-7.365864676973181684e-04	4.302837973440049729e-02	-6.117925508080559148e-03	2.894735730143864483e-02	2.109562493946458631e-02	-7.344650748548679732e-04	-2.325326085231966405e-03	-1.326028402336673021e-03	-1.730175416701486280e-02	4.031102179818239067e-02	1.621076816250680702e-02	-3.690795549934645318e-03	-2.605487783604088382e-03	1.483918154754322594e-02	3.589067476638573700e-03	7.383876702216494309e-03	1.400036357997665876e-02	-1.003814245564590459e-02	1.711666310935195875e-02	-2.561239619535232714e-02	9.951134099663229426e-03	-5.682192366417517827e-04	-1.405082399299299213e-02	1.507349579521704772e-03	-2.339730578421020737e-02	1.638362228956114636e-02	-2.060034118418509197e-02
1.649704467001612482e-02	-3.105631069614747317e-02	-1.931510553463531080e-02	2.877816423160282563e-02	-5.454582021684673508e-03	-1.690281991089740560e-02	-9.186820451556042613e-03	-8.544456811712640432e-02	-1.043518700844755284e-03	1.490273944360638939e-02	1.502025343125831802e-02	1.744146581090749975e-03	1.022815103923502798e-02	3.837717898411793088e-02	5.836518519132161131e-02	-2.991387354781567878e-02	1.183796608530660217e-02	-3.259777425754107477e-02	4.894027399321086713e-02	-2.880844203478788099e-02	-3.068848043979299778e-02	-3.101533307468095149e-02	-2.663798741335233339e-02	-1.400832834827410271e-02	-2.742886340244401686e-02	-2.453104448469511922e-02	3.372587990495534011e-02	-6.831210979142421369e-02	-7.161912121273623921e-02	-6.858710896469243957e-03
-3.585479768577849724e-03	2.430089831833739944e-02	-2.856962854554023767e-02	2.309301443299493616e-03	3.769221142959977566e-02	-2.195199675662342156e-03	7.666666574552293695e-03	6.549252342823658549e-03	3.914555129789065030e-03	-4.259411948456062746e-02	6.165158721613818622e-03	-1.050211123948768810e-02	-1.348871315694611175e-02	-1.464507763666876572e-02	-1.642706072293257172e-02	-7.887697574752971716e-03	1.215319939859204473e-02	-9.571598273396390334e-04	-3.331770676003924236e-03	1.917992064683119238e-02	-1.038356802591573584e-02	2.080966176678503924e-03	-1.777628388583448252e-02	8.872610775970965827e-03	1.148933124074683065e-02	-1.205883544841614488e-02	-5.533225603022808893e-03	-4.082070608409137449e-03	1.987194948069292630e-02	5.644199519570665055e-03
2.760967513534023053e-03	-5.858740162090959012e-03	-1.432730433918676495e-03	-7.697965403065103185e-03	1.383631002506605784e-02	-3.626835954405677187e-02	2.645986982372079861e-03	1.284105897511588499e-03	1.533091603973171790e-02	-2.653817794136476352e-02	-2.459375949043246870e-02	3.322898135333649666e-02	1.630924680428873924e-02	7.742115911144407253e-03	-9.572136482495966327e-04	-2.018091335394233896e-02	-2.008653217136374680e-02	-2.424415859536778808e-02	4.199794151308352099e-04	1.237230460290812337e-02	8.053278134560462251e-03	2.625276132531386558e-02	-6.478944733901173536e-02	-9.654287718520540920e-03	-1.343946630386232827e-02	-1.047286199072426129e-02	-1.580508181983583671e-02	-1.337908564498080377e-02	7.497470683830312690e-04	-5.147639996507277597e-04
2.588502580154042679e-02	6.178385171933076930e-03	7.029498085983052619e-03	8.067966425842579281e-03	-1.447696074396411306e-02	3.896972006825250717e-02	3.951931782749229689e-03	2.066003338556706911e-02	-5.537491928789518153e-02	-4.088674103186959452e-03	-1.769513188246114518e-02	2.238906880792555440e-02	2.971046214966136878e-04	5.532068679543566611e-03	3.234176320443811481e-02	2.120213880837266279e-02	-1.867356650144180730e-02	-2.665236467213119229e-02	2.184515385491985970e-02	1.385722055111079064e-02	-4.887107644143288097e-03	1.325629059011987528e-02	-8.765536532930280622e-03	9.808068257014457975e-03	-1.326438710695269398e-02	-3.722659665843847110e-02	-1.731853732475909305e-02	-5.767567117540910518e-03	-6.644712738162018156e-03	-8.927722791886819054e-03
3.329501952472079668e-02	3.505969337848750117e-02	3.198094260345528406e-02	-1.641629396913424355e-02	2.456861561800218266e-02	1.995213877251403919e-03	4.688862485737150393e-03	1.190217595064904481e-02	5.054519609343288873e-03	-8.096417703149380585e-03	8.473520215776804421e-03	3.800486426859284953e-03	3.566796654147806351e-03	-1.127454683371311968e-03	1.265613954130284484e-02	-1.713500574229124759e-02	1.033984991688592647e-02	-2.111142706116531792e-02	8.249371677816166176e-03	6.782803715513446678e-03	7.460426014963148812e-03	3.754811167000800601e-03	-4.782777176061276531e-02	4.368916976484370218e-02	-6.765230196145898467e-04	-4.871180117605922871e-02	-4.293425066849799326e-02	3.713512760523408982e-03	1.923749805337475244e-04	-1.458486007361975249e-02
2.421882635965385069e-02	-1.801470516064490731e-03	2.031105401517121697e-02	6.156594959638073475e-03	9.687268598554140894e-03	8.026391264224061808e-03	8.290916521250957932e-03	-5.974561350565424540e-03	4.780536446405117892e-03	3.253902684455375893e-02	-3.960095772950730786e-02	4.930312423491657603e-03	-1.334861920468714304e-02	-1.822238182093281755e-02	-1.200889617977648517e-02	-6.718968516659235869e-03	1.801990590879951580e-03	5.689342254646971055e-03	-6.647989285615463553e-03	1.060426279362107829e-02	-2.821032574565307538e-02	1.846622921048700697e-02	-3.428959124322403240e-02	1.719220536588323550e-02	1.021580662764777969e-03	-9.735087249288443961e-03	-1.771112149104130118e-02	-7.894459353855937112e-03	2.996861431929453111e-03	1.269287698610255168e-03
8.408324660129645398e-03	4.478680897582910936e-02	-3.624894686367169730e-03	1.539738015162406617e-02	1.685290825369952644e-02	3.163662014443960335e-02	-4.054838287954372865e-03	3.132359964688081339e-02	-2.876116588102565347e-02	-1.722389038343124373e-02	2.500382470524335071e-02	-9.159781927483942598e-03	1.500596540336110278e-02	7.061608153248189780e-03	7.272711705926134234e-04	1.057892967206895164e-02	1.055232824029644564e-03	1.053232359531684455e-03	-1.823829664358502661e-02	8.072883626478682614e-03	-2.584771014398891398e-02	-1.321947873986713913e-03	-2.037190188228938520e-02	5.517473464787304299e-03	5.797019248527355423e-03	-6.551212110406058262e-03	5.126052567527236876e-03	-2.463938387771328828e-02	1.626710663139947430e-02	-2.587610973556708771e-02
7.581065147545187552e-03	3.555954415943113345e-03	7.578687102830935357e-03	7.549794346831256719e-03	2.886498861848565967e-04	1.616967517969450287e-03	5.445841324382626539e-03	7.959758574267018424e-03	-1.862326038538260689e-02	-2.079790193246010646e-04	-3.942053843556599102e-02	8.189690029421013706e-03	1.350423531805422343e-02	6.541498143101766305e-03	-3.408397331864438523e-02	-9.207526248407801872e-03	-2.959304244148768318e-03	-1.757731983300256026e-02	1.476094496982095945e-04	-9.624182467813158226e-03	-1.191044394560449894e-02	1.724913732451689025e-02	-2.050889586223398134e-02	-1.221525093658698026e-02	-4.739265310147141794e-03	-1.103493060643653823e-02	2.333251291097951027e-03	-2.733630516650444996e-03	2.138806895736594660e-02	2.091237080186552841e-03
2.972448527899056430e-03	3.033132096301499603e-02	-2.845002697981329279e-02	7.344678715027298972e-03	4.069801429058484549e-02	2.073722197407193088e-02	7.580417332383931894e-03	1.994064568822150399e-02	2.672658993333472399e-02	-3.405263911288328171e-02	8.169500357918859160e-03	-1.761147460775963278e-02	-1.329527954519353281e-02	-2.968576436661330212e-02	-8.052594877128799872e-03	-6.812063689995975432e-03	-1.551955539976314184e-02	3.350750004940977050e-02	-2.385744074551971947e-02	-6.636765459794958383e-03	-4.201363413901530730e-02	-6.488871529044645120e-03	-6.321664064907605608e-03	-3.265634445396752017e-02	2.872260219148172269e-02	-3.253399318172031651e-02	-3.298914108430953031e-03	-8.973441585747723298e-03	3.104835275865615307e-03	2.719018186143068103e-02
-1.296790163929027219e-02	3.754382741958156577e-02	2.316098239934235789e-02	3.048938604681395229e-02	-2.673614862597510980e-02	-1.603258466573445271e-02	-3.814415119364248340e-04	-1.202667236065894582e-02	-3.891983638878773744e-02	2.839080117160045283e-02	1.232297377376827090e-02	2.820893645663878971e-02	-8.655521217272924700e-03	-1.020052514628086437e-02	-1.935965650270542529e-02	2.737181367433055759e-03	9.875724369932462054e-03	6.873431193184021890e-03	-1.113763212005279730e-02	-9.138191381791950854e-03	1.294320431793593781e-02	7.286839520680913999e-04	-3.842788627898972853e-02	3.025664483283544565e-02	-2.411717982299328364e-02	-4.382690519093504489e-02	-2.972693882277036015e-02	2.108207829978151274e-02	1.057169564882542295e-02	-7.733149183018384228e-04
2.024160663961239656e-02	3.214255381105723952e-02	-2.956376037833093051e-02	3.085973186166429596e-03	5.946416567388992935e-02	-2.101964612072557484e-02	1.355797329247549615e-02	-1.275441432948353979e-02	7.660909013838408319e-03	2.312795762726426591e-03	5.060422029482931038e-03	-2.579036470742698123e-02	2.225397362480798641e-02	7.171262573346404504e-03	2.044320200772802021e-02	-5.654703547911467398e-02	2.005359564390028423e-02	-2.537523361387329646e-02	4.326301192102341257e-03	1.744064724941078726e-02	3.799066979929938657e-03	1.170145833947226766e-02	-4.129211291222995624e-04	6.547154389604887756e-03	8.654533141690701550e-03	-2.818845201308324989e-03	-3.389044577049797613e-02	-1.241963598407873001e-02	-3.646658222234365997e-04	5.344180657930090728e-02
-3.698175083217146875e-03	-1.056080520163809981e-02	-4.450952736362729506e-02	2.248868635831797330e-02	6.558413414150726650e-02	3.044310342132421077e-02	-1.160004846215534867e-02	4.431544266807292687e-02	-1.782723320465671654e-02	-2.229079241597985150e-02	-3.974336589730090297e-02	4.811919747540373965e-02	2.556551610181226081e-03	1.197809898958296024e-02	1.385293058030367778e-02	-1.506107954226297389e-02	-4.343042378066989950e-02	2.577227132718049735e-02	-2.698434191407200408e-02	3.239037095081487294e-02	-4.380609849256675986e-02	5.196291415617029785e-02	-3.355572068578918394e-03	2.604206448209891653e-02	1.484099399066389491e-02	-4.348438117023647326e-02	-8.000562393216089155e-03	-8.877452006357778105e-03	-1.346951446797822922e-02	4.487604137855421421e-02
-4.891305761328034601e-02	-2.835542446261071770e-02	5.921302471041799131e-03	-3.836123058064156571e-02	1.142519942932146600e-02	6.425122476400653426e-02	1.227686323446148219e-02	-2.611931755930546953e-02	1.434885338530647765e-02	-5.350314334306832675e-02	1.099987499489066267e-02	-5.624166469842128285e-02	2.171284853051402841e-02	1.385666977175260654e-02	-3.560670311541078159e-02	-1.316659923612606420e-02	5.286607727354833940e-03	-8.197618098412645660e-02	4.708928771473756131e-02	7.716189778851495484e-02	2.170690173293990041e-02	-5.000541212334739041e-03	-2.509234553602246107e-02	-3.584332733829441453e-02	-9.992742588995974506e-02	-4.194183952723755382e-02	3.204065248910703545e-03	9.108493459498915104e-03	4.988755886129484646e-02	1.049703604136217883e-02
2.011969165045844263e-02	3.021908329465071083e-02	-2.267188942569365803e-02	1.692131843706235275e-02	2.767012266151959443e-02	3.292834814078212519e-02	3.993271443053573490e-03	1.605386324264001033e-02	-2.154101732074715711e-02	-1.219128022475826634e-02	-9.961016327968459302e-03	1.004012010355092611e-02	7.331218126004046196e-03	2.735668260973762259e-03	-1.813859443850854855e-03	3.618308083541577937e-03	3.213475177446599440e-03	-5.508674408627505827e-03	2.125902341869223208e-02	1.379992446257417675e-02	-2.296674771925186209e-02	-7.315005283220581828e-03	-6.875227006655873149e-03	-1.712574025699276428e-02	-2.388321653024369842e-02	-4.009900623578310785e-02	-5.067028524216780905e-02	1.007822032589261729e-02	6.921152678772362829e-03	-6.157256057610162141e-03
-3.367338087389552120e-02	3.786399648339167784e-02	-3.253720779829449156e-02	2.420937999438933785e-02	1.206530052692311207e-02	-2.626309124815609519e-02	2.912061724575779054e-02	8.520757594447000635e-03	-1.193765861759147999e-02	7.533502470105816334e-03	5.232888874860937983e-02	8.571009074607942313e-03	-3.500242035796620466e-02	-3.683095311542843031e-02	-1.563967510452642052e-03	1.330861404489671815e-02	2.845061222917941168e-02	-4.854441465275621337e-04	1.995925904843173088e-02	2.029967952959129546e-02	-1.052677621290734437e-02	-1.910683171268328859e-02	-2.447471541909380932e-02	-2.177059887434602478e-02	-3.037839648459767991e-02	-1.519339709179457626e-02	-1.473989722061973609e-02	2.635348018090476543e-02	5.988468104198505122e-03	1.248104832179971861e-02
